source	target	count
22253	2426	1
393082093	618373717	1
21733345	972651	2
1255557120	346925844	1
473541554	382796296	1
625575907	344075415	1
1035325189	136112364	1
353833104	164118540	1
245876568	974351666	1
863189179	480572611	1
49470379	40594685	1
32333667	345239281	1
30299923	11564812	1
254701452	221187032	1
360793798	989	1
93402293	475133436	2
1213645435	618373717	1
22226036	972651	1
617838219	512758929	1
125130462	2890961	1
74611991	702365197	1
19328302	10545	1
557274881	240854662	1
586115557	618373717	1
480724693	372520038	1
140348057	14522520	1
226111859	15395727	1
537569353	781489034	1
432498677	318883006	1
456982746	808532940	1
287298032	606565289	1
16349632	755859	1
367324936	1223174983	1
21968083	19352151	1
17530043	19312115	1
28283383	16052515	1
47397256	4641021	1
212127596	9688342	1
514476272	425022969	1
74608325	51284022	1
15848802	11405762	1
18311039	19738830	1
350372701	232960716	1
69893470	19312115	1
96090290	168258795	1
749911052	14410190	2
1020903434	973029073	1
170186952	368467686	1
32303991	15964196	1
574820892	226352202	1
7498672	140195980	1
403581724	259387161	1
417476663	375717012	1
25070469	15947185	1
11335852	2426	1
15122280	15027362	1
393729177	356260839	1
160572943	491823081	1
138467176	224479773	1
439729359	170392503	1
7174272	7754602	1
37954078	14861285	1
778704818	20542450	1
483450448	154242338	1
1135846700	20019491	1
456776375	100060965	1
161375496	432269235	1
1241797194	413466191	1
52808510	416023879	1
425305195	440329545	1
1511607800	391613292	1
1362198510	187023269	1
311784373	68080203	1
182970347	127978917	1
1029702007	118568590	1
365881770	332014606	1
1045454442	324523359	1
1457953886	516881795	1
759841	12514	1
248875175	446905360	1
1096633340	439563973	1
385755711	596606368	1
467000555	82171278	1
387152985	147630140	1
190429430	81617852	1
922065703	127978917	1
83419426	73956951	1
713818188	139747863	1
1000356811	547262846	1
207734614	309767613	1
424209729	272613223	1
465066980	856977883	1
471032709	358691211	1
459178305	229588133	1
194675754	522526329	1
1443981380	902909918	1
53563332	14231571	1
5777542	19312115	2
227866874	238245574	1
71610703	10876852	1
1325837828	1062782490	1
387429491	729861540	1
307859437	1214346157	1
25791837	19422490	1
417385665	405984675	1
396854539	143284501	1
737897880	440533969	2
75656472	236088916	1
261002520	73147282	1
606331574	15661911	1
7085242	7826502	1
730997714	466830612	1
232960378	273322448	1
546434182	310069463	1
177031618	569660968	1
320175042	755859	1
84782706	249527815	1
261280737	618373717	1
186488536	18460479	1
135404361	83271185	1
459676979	249527815	1
208665886	308890486	1
211261863	191225464	1
290426350	14522520	1
280394251	44668684	1
582672044	53705827	1
342426124	30678524	1
18832531	14964767	1
361517973	184491523	1
369312423	974351666	1
1244105916	597760477	1
115873647	59498896	1
12013522	7754602	1
76911024	127978917	1
1178672065	96957978	1
154666383	546999485	1
220287827	187023269	1
60845592	15661911	1
713941724	30261067	1
340706384	53654843	1
270020226	196000677	1
248740896	1460007805	1
1434306030	34788302	1
346211040	972651	1
229907676	184653136	1
18025617	14281450	1
418989277	447538839	1
396964419	418202639	1
306383269	167658388	1
346283236	461724674	1
387230823	61104623	1
432513392	14246782	1
1340618112	277568858	1
318393568	14347790	1
360827238	40488751	1
248461246	459014526	1
225644271	232943974	1
17469576	10545	1
449303098	535404644	1
274660779	1214346157	1
57203	10545	1
401123824	159639857	1
573946986	423061984	1
551173704	540488894	1
272916300	218570536	1
1368609769	373141356	1
744603	10209392	1
371470272	450206313	1
160042385	111150813	1
70293309	6312822	1
50619126	127978917	1
190623982	30261067	1
357023592	12273252	1
20935819	140195980	1
231470127	233020464	1
423978823	754205978	1
255355097	1491479738	1
579500750	15403842	1
410788912	126679835	1
43804698	179524228	1
603436288	396059457	1
6208362	127978917	1
75403530	6312822	1
606600264	216892541	1
727846496	505293906	1
377633327	260421416	1
548709349	447538839	1
510567391	584025488	1
283799340	334814187	1
119632187	127978917	1
1107624283	751519591	1
196316195	531706514	1
271674527	16098270	1
88296984	442034537	1
14472677	14185846	1
755352	6312822	1
399107428	238323810	1
401786979	452532207	1
163591051	29470864	1
42293695	1164713017	1
36485529	390498591	1
1490869105	784912	1
15663249	137877410	1
591279641	81617852	1
51425616	5676102	1
1242844855	17740706	1
899927840	22873424	1
258217604	457032280	1
55392872	960685495	1
544699460	311920348	1
116243161	2426	1
49854573	228532638	1
326007029	300018305	1
402812188	72095263	1
46834027	406618293	1
157488291	224533412	1
130914103	10545	1
232682908	431660808	1
848615426	974351666	1
126299000	15944436	1
330002421	188048136	1
547923673	1350296936	1
36232438	1007627268	1
415474076	72399629	1
380608093	21861738	1
317506007	249527815	1
148836004	364390887	1
22599121	348429830	1
524779617	1466281080	1
239690780	729139172	1
2686521	10876852	1
72991740	215625004	3
627489734	244790674	1
457676464	761845380	1
35203319	19225408	1
15951166	44923393	1
87793812	25338609	1
46282214	16224169	1
1202366898	165195467	1
156017372	14347282	1
123190466	21442200	1
1378395415	337510355	1
725475050	974351666	1
494906629	172321089	1
50210865	6981492	1
471757094	180512134	1
378072734	14885549	1
216481444	485350071	1
167133521	298441123	1
24322876	87077721	1
181747644	233408015	1
60838984	6463042	1
589575245	53654843	1
550767760	1479726391	1
228884991	243840895	1
142847073	15086405	1
229785720	15681726	1
38964672	69442868	1
247800602	45452770	1
1239792049	187206558	1
491940040	1357903590	1
272410387	92844036	1
35562854	17104996	1
22460517	816653	1
16586311	13293012	1
255341154	30545707	1
624704140	383100801	1
58157514	19615995	1
48563141	527752089	1
871033782	167695448	1
456512678	23978155	1
1305747378	216892541	1
1086996746	966972998	1
130555211	611823	1
492820267	61612315	1
383904074	44706854	1
124872324	115266129	1
18438572	127978917	1
223622535	300504863	1
73904554	81967196	1
281387004	202456297	1
723675366	249527815	1
38841221	15395727	1
529797621	37019708	1
803897449	454341008	1
227849623	407384080	1
17221703	15163466	1
229427758	77273290	1
437609294	1358858132	1
390458484	396878250	1
9737512	26370682	1
132502424	30503549	1
68625068	15079252	1
803655308	17445813	1
155626277	298441123	1
706057417	962718175	1
377935719	54091512	1
453166869	242076669	1
723718891	430850938	1
22265314	15079252	1
24912602	21507903	1
422972611	15403842	1
325702115	337497427	1
1348116408	255842924	1
161391915	202380088	1
5814192	6370862	1
456205851	182999223	1
352310145	84379745	1
46180637	16655768	1
238318646	217207656	1
266409743	363966394	1
714977844	504936637	1
14979258	17589722	1
136671136	571117791	1
128723675	249527815	1
174531542	23978155	1
1038965480	339316045	1
3357861	755859	1
161353535	130963026	1
1511312112	249527815	1
1027433060	222156471	1
226730205	14885549	1
1096596200	447538839	1
237959919	25015227	1
38815589	14347282	1
8950192	273684907	1
501192617	48914549	1
410792558	342901425	1
483608212	1104541790	1
14068631	6981492	1
876807360	974351666	1
267696439	249527815	1
658683	115266129	1
326739575	283203546	3
174629602	384602784	1
488905628	797130720	1
113781280	167027497	1
374283677	193987383	1
1139316402	200512535	1
505267902	497554467	1
468645250	29470864	1
301093917	166044319	1
284212647	974351666	1
234969043	373043665	1
26003373	17524072	1
190006600	84630226	1
117404032	169140393	1
93232578	379040449	1
58838090	342307730	1
349471661	74739307	1
1511034536	14861285	1
19460938	2136531	1
1285967594	20562637	1
65993443	169140393	1
19914419	268005386	1
642233	6370862	1
770415	755859	1
30415350	133516831	1
290201750	344873511	1
529862964	193526625	1
382163699	273684907	1
377672163	540488894	1
328032820	531621664	1
34088185	582370928	1
128557708	199135947	1
339054856	340572356	1
45613977	281291312	1
552513051	25338609	1
355710560	746400692	1
753696638	447538839	1
80626558	61180088	1
6676342	381521407	1
140973337	335631382	1
51398111	15264018	1
110556963	173042391	1
345777002	443112893	1
60293832	1197619002	1
20314662	30261067	1
268882919	250966160	1
1414452157	327100443	1
172180298	1034971146	1
1264422026	14522520	1
236232616	19603816	1
335081352	298441123	1
1405085473	628766353	2
473341771	348238296	1
67752627	44316422	1
33355520	257253889	1
33921947	76655858	1
316421494	30261067	1
20329393	32385240	1
16260347	325109659	1
241081317	405901159	1
1426720080	805201158	1
799395240	548781054	1
381276346	139466620	1
445938081	364492617	1
74878068	607	1
44822362	14413715	1
396998280	254735212	1
377630896	168258795	1
45097257	9688342	1
1144209930	1511329976	1
400399425	447538839	1
252893217	199339051	1
16806210	14179101	1
20208079	145825501	1
166098873	107781430	1
42602718	379857966	1
552375329	422031616	1
144353010	229292047	1
429443500	294887281	1
295893071	193491570	1
160281956	26140355	1
21266075	618373717	1
1457908778	516881795	1
597905408	856977883	1
437003562	51813392	1
15681658	15944436	1
594683716	817386	1
46958309	10876852	1
1457268626	516881795	1
211727300	99664549	1
1173691562	596940365	1
460599974	439700704	1
993055418	16452299	1
220074481	554382471	1
229194121	249527815	1
176999729	298784241	1
320869591	155683415	1
15345193	275686563	1
993568212	339800089	1
393384689	15830701	1
711636925	547199152	1
537323229	460877126	1
1510863512	816653	1
468444951	529766223	1
268922631	381794383	1
152115336	755859	1
324493929	48534676	1
378406817	288282876	1
367782635	16507391	1
112092417	605867526	1
27040559	127978917	1
1050905258	212478491	1
628139781	98465645	1
19182150	348429830	1
351895075	245252519	1
219445849	2890961	1
320564058	96377238	1
172891230	348037893	1
351340014	370512141	1
14997959	14104498	1
321636175	1074257515	1
47849054	48769626	1
760829269	263169976	1
1457090724	516881795	1
43961046	550681491	1
224019844	188048136	1
1013799680	221187032	1
14340145	6370862	1
342545100	228944457	1
516143720	457032280	1
385708487	312915860	1
14456539	15027362	1
314300815	1053480236	1
332839615	61612315	1
331176052	331285468	1
314699843	127978917	1
739817983	911263105	1
497621481	82029932	1
15262171	29470864	1
492174715	275686563	1
95392304	304019525	1
297114181	430205197	1
114567604	18983688	1
192761654	10545	1
328136541	708454531	1
1115502912	618373717	1
450679073	67543636	1
17214676	277256233	1
10138662	10545	1
377035411	30261067	1
524472867	367204392	1
34468553	282865205	1
239978090	344349234	1
292989056	6370862	1
312952215	56469249	1
475813701	1251828655	1
34032154	33325270	1
191869175	19596767	1
216892541	254808815	1
1414006645	1025616788	1
406978970	14522520	1
823791282	1214346157	1
436377529	741312552	1
1457552546	516881795	1
1398656252	831886202	1
334804998	1373340414	1
1457587939	516881795	1
598402459	848363828	1
274770287	25554145	1
12507422	30261067	1
1276055719	586238475	1
128673405	289893635	1
96865531	16655768	1
73332669	15936679	1
346483445	784912	1
386633633	14522520	1
38748228	24265368	1
408879933	78453	1
81904453	708454531	1
607800696	14861285	1
1305192764	235674279	1
423119615	109433050	1
16439625	15086405	1
377754879	240506532	1
364235404	615613594	1
368605300	360020686	1
279690961	371606193	1
256362932	65983614	1
166040010	377004288	1
104316710	701725963	1
74857162	12217	1
978618300	249527815	1
222170723	266768720	1
270188369	43459160	1
924464766	378952888	1
243830310	972651	1
14623242	87077721	1
258179585	618373717	1
98221605	40942411	1
701819767	9688342	3
175194064	155153603	1
51860670	16318564	1
529133449	155153603	1
78225585	21861738	2
221269583	392485239	1
74880028	481610048	1
250160585	338912098	1
50850051	44676074	1
569279804	751519591	1
604751730	591436634	1
18117773	275686563	1
19568260	23978155	2
270551910	354194013	1
156992199	334448801	1
100049328	1074257515	1
31392411	972651	1
354115482	618373717	1
256865725	20542450	1
17445664	10545	1
450286343	811548878	1
105287662	463801498	1
739759002	15830701	1
17435847	275686563	1
393045291	214152107	1
263756762	370512141	1
83019587	29418799	1
20427743	16546619	1
497124120	247999850	1
17269268	10669542	1
17855220	13949232	1
41399164	979811	2
44828786	15027362	1
1051949480	856977883	1
82877772	296389103	1
576599807	60965740	1
15666710	22413963	1
86817936	25059574	1
229318075	611823	1
515667158	456395512	1
185334300	428364993	1
150713990	974351666	1
54756612	554523661	1
15514055	127978917	1
190659680	9688342	1
115343732	20423403	1
940327800	18131006	1
83245658	46509119	1
486067593	312978674	1
423640144	900739572	1
176270014	355263535	1
952961642	594109973	1
820282921	1033084400	1
26087517	1066793484	1
350738072	226135688	1
231962997	310069463	1
528039077	299312829	1
103695808	319817898	1
23193250	19665906	1
80325566	125834996	1
297713427	26884520	1
254348021	628173992	1
1260756103	333150211	1
109916102	911909497	1
436235355	367168134	1
38161142	425211267	1
1436814716	297018989	1
230643333	44668684	1
267291995	618373717	1
1444155691	168842000	1
170965602	242526325	1
530819075	540488894	1
22776704	167289455	1
297201556	371552008	1
50948529	29470864	1
542922392	535942415	1
503919096	336910047	1
98946296	226022475	1
74039432	23978155	1
43214562	25338609	1
1480233049	14843763	1
84817363	425488097	1
278090954	256782510	1
40581560	9688342	1
1184504786	950637132	1
630563268	165195467	1
1422242018	140639411	1
263026883	188048136	1
24014340	2890961	1
1126344013	146992630	1
265251972	194502343	1
71730859	381252263	1
905056650	1074257515	1
326807750	342901425	1
961256744	1074257515	1
1499988667	327105032	1
12197032	14261086	1
388170361	542908629	1
1206376068	1075420717	1
542686862	118568590	1
273604674	14861285	1
587123073	1263278821	1
363136776	25086139	1
51347305	91634669	1
174034240	571127587	1
28695597	9688342	1
105830051	1251953820	1
460577642	447538839	1
35383	979811	1
727810135	462583273	1
520448656	1061426744	1
416018731	448580421	1
37221728	9688342	1
146925635	193899983	1
1053318564	618373717	1
523863402	249527815	1
415866838	504936637	1
445367680	127978917	1
509222595	500366768	1
786142171	547199152	1
602416349	51253559	1
383990600	35306370	1
171345072	371406259	1
423999090	570127402	1
599529935	304056688	1
457244155	2824241	1
1035544626	32752483	1
351028335	494655511	1
566851569	772603626	1
20052567	26784830	1
333635565	1344951	1
22844737	15944436	1
454929825	15403842	1
314743230	38891835	1
22066697	14964767	1
422267411	1074257515	1
24311134	42094321	1
430425532	549913350	1
1260863808	250439163	1
42576627	83424185	1
765936858	30545707	1
120311555	276107269	1
328524935	364492617	1
125090491	197132004	1
168169935	83271185	1
45197576	14581738	1
91762941	14231571	1
518310755	730278240	2
123387765	25175096	1
14955586	12477472	1
512562844	6312822	1
6043542	2087371	1
315516370	77092483	1
225979442	52972335	1
240304341	9688342	1
572162558	974351666	1
1128557984	1075254884	1
726778921	54621850	1
16364081	979811	1
489927797	974351666	1
216220412	6981492	1
97388600	188048136	1
547167712	164118540	1
83933173	73532192	1
636203814	618373717	1
347939570	368657947	1
176601741	1260832062	1
450006977	241008083	1
344350235	25015227	1
51037090	312540396	1
729888175	709555896	1
313758215	249527815	1
134268349	288861505	1
61702159	299730015	1
339370077	24071914	1
275334109	618373717	1
30263926	69074374	1
5762562	127978917	1
373656682	972651	1
451837617	319690912	1
42775949	302314150	1
999713118	401471256	1
629967039	77606898	1
62008551	1454810840	1
262786301	249527815	1
238788503	31278324	1
314176196	547132007	1
236827698	178164274	1
183200029	755859	1
113127099	273684907	1
325547583	14522520	1
35383	10545	1
518816397	618373717	1
116831204	18863894	1
637122340	522662317	1
411227417	332831207	1
275380868	29329169	1
1225923337	310069463	1
